Price,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2024-10-16,899.7144165039062,915.1318477734998,892.3279122385155,909.2325566951732,10298258
2024-10-17,883.99951171875,907.1505004321546,882.4627368312744,907.1505004321546,13864583
2024-10-18,902.3914184570312,909.8770461129953,879.2404300459751,886.6764960316732,11527914
2024-10-21,895.5997924804688,909.8275019829782,890.4441078613514,904.2752029643668,7390557
2024-10-22,872.002685546875,898.3759091357537,867.7889147525893,897.2853103125889,13617490
2024-10-23,870.16845703125,878.0506384842987,855.9407479472611,871.5069246891634,10553771
2024-10-24,872.4984130859375,882.4131677800959,867.7889046062123,867.7889046062123,7233484
2024-10-25,856.9322509765625,878.1994122673816,849.9919225702721,876.3652068230922,10873022
2024-10-28,870.9616088867188,879.1908429028263,852.8671821791049,860.4519329558474,7106045
2024-10-29,835.56591796875,874.9770662799428,818.6612740036501,872.746246564215,26818871
2024-10-30,833.0377197265625,846.3234549984074,830.9060232147494,838.7882654719797,12933218
2024-10-31,826.9401245117188,836.6565722598632,824.7588663197203,836.6565722598632,11904413
2024-11-01,836.260009765625,840.7216494472682,832.8394072400596,840.7216494472682,2900548
2024-11-04,817.0748901367188,837.2514517543018,807.5567500692857,832.8393739204421,15514419
2024-11-05,828.5264892578125,836.4086707234603,813.4064885493328,814.4970873453123,10215249
2024-11-06,832.5419311523438,836.706140063708,818.9587056505674,836.706140063708,10579596
2024-11-07,812.7620239257812,835.565959943217,810.3328968992126,833.8308778549339,13237161
2024-11-08,798.5839233398438,814.9928301405532,794.2709687692351,814.9432684704022,16072692
2024-11-11,797.84033203125,824.3623011602191,785.2485813137766,794.1718606468877,27587619
2024-11-12,778.1594848632812,806.1686664026907,776.3748411513526,799.1292148943049,16526921
2024-11-13,779.547607421875,785.8930747915717,768.9388075295049,780.2912140426272,14674022
2024-11-14,767.699462890625,785.248591237155,765.4190813574288,779.8945993636842,11740909
2024-11-18,765.3199462890625,775.085955549265,752.7281956053731,771.3679225037777,17053446
2024-11-19,776.5236206054688,793.0812734923937,765.3199596031319,765.3199596031319,14012014
2024-11-21,767.2532348632812,779.2501238371019,759.718045825151,778.2586484102502,14194678
2024-11-22,784.257080078125,787.2315064248182,768.3934728957609,768.3934728957609,14535112
2024-11-25,789.809326171875,803.2934287187248,786.8845219806813,801.161732276637,15194167
2024-11-26,776.3253173828125,794.9650447010366,773.4996364105441,790.3547199297111,10310838
2024-11-27,777.2672119140625,785.1494540553,772.458519544066,778.3578107322808,10014685
2024-11-28,772.8055419921875,785.7938460196764,771.3678905045994,776.3252676929322,10939142
2024-11-29,779.7459106445312,782.6707754408694,770.4260168393869,772.8551438910868,10358590
2024-12-02,783.315185546875,789.9580833206958,778.3082465098792,780.5886279954074,8425826
2024-12-03,794.4197387695312,799.1292473613007,783.2656394732352,788.2230169382557,9874135
2024-12-04,781.3817749023438,799.1292095943148,777.366311448421,798.1377341481681,12392259
2024-12-05,785.7938842773438,790.7017000357101,774.3423545177299,786.2400603489882,12169428
2024-12-06,809.837158203125,811.8696708297409,778.6056806509188,786.2400539333191,19716910
2024-12-09,791.9410400390625,813.3568862116393,790.2059579482101,809.8371603588823,15573233
2024-12-10,793.0812377929688,803.5412917024274,790.6521108340297,797.9394311959878,13113082
2024-12-11,792.2880249023438,800.0711436608908,791.3957332870984,796.055680105136,7763357
2024-12-12,779.646728515625,795.1633441631574,778.8039985538156,792.387224889999,10602758
2024-12-13,783.5630493164062,785.7443074463587,768.3934867771962,782.2741433125262,14101869
2024-12-16,778.1099243164062,787.1819489278511,776.3252806019025,784.6536986227325,10015361
2024-12-17,773.1029663085938,789.561434235671,771.3678843066186,778.8039500293688,10270253
2024-12-18,749.2579956054688,767.6498527548081,747.5724752691318,767.4019838969602,19085263
2024-12-19,737.7073364257812,749.3571735942684,735.0799626498908,738.1039508332066,17119599
2024-12-20,717.8778076171875,743.1604323017591,715.3495572517025,737.9551860431709,17962656
2024-12-23,716.0435791015625,728.1395916440009,711.5819395952018,727.4455467289285,9653868
2024-12-24,729.8250732421875,738.946659718917,716.3410309825773,717.3325064579857,12553555
2024-12-26,734.4849853515625,741.4253133512678,729.2797393517834,729.825038734503,9343210
2024-12-27,744.1023559570312,760.3129560280986,739.3432857034496,742.6151427206082,15835079
2024-12-30,727.39599609375,748.4648496378321,724.471131381129,747.4733741769342,17441198
2024-12-31,733.840576171875,737.0628713740492,726.5036336594424,727.3959857675264,7092699
2025-01-01,742.8629760742188,744.6971814388289,729.7259264472806,734.1380042740165,7792251
2025-01-02,758.5283203125,760.8087018629562,742.9621428361233,752.8273361789284,15294572
2025-01-03,783.6622314453125,793.7752327725966,754.9590046414553,761.4531568317751,24773025
2025-01-06,769.6328125,790.899972851764,758.7761442979945,790.899972851764,16948151
2025-01-07,786.4879150390625,790.1563863738587,765.9147990768053,769.3849632150174,15547971
2025-01-08,788.1734008789062,790.2059133963394,774.9867898348623,785.8433973222109,11861066
2025-01-09,773.4500122070312,803.0951538193957,762.8908344564712,793.1803988339711,17948464
2025-01-10,768.0465087890625,781.2331206387856,760.2633899216,773.4004401000371,11144005
2025-01-13,744.5980834960938,766.9558434075516,742.4168253429333,762.4446420885433,12230175
2025-01-14,763.9318237304688,772.3593649396952,745.0937904392566,745.0937904392566,11377053
2025-01-15,757.0906372070312,778.3082362613743,749.6050095854511,764.4275798184964,10500910
2025-01-16,767.7490234375,774.3423596687935,760.8086949897644,763.3370059076145,8680163
2025-01-17,773.1029663085938,778.8039500293688,765.6669005858436,767.3028592507917,7007239
2025-01-20,767.7490234375,776.3253106538609,760.4617027733223,773.3508841762599,9956101
2025-01-21,754.2649536132812,779.9441921453295,751.9350104962001,768.3934788699218,11657178
2025-01-22,736.4183959960938,758.9249009824198,724.76855937145,757.6359949907503,12418474
2025-01-23,746.0852661132812,753.2239013604598,733.4935159642782,736.4183806055012,7916689
2025-01-24,727.8421020507812,747.7212331917888,725.9583350088074,743.656147546744,9513166
2025-01-27,706.9715576171875,726.7019432808565,703.2535246791739,726.7019432808565,14123990
2025-01-28,722.0419921875,734.5345585775916,701.4688767218074,710.3921557189753,16104653
2025-01-29,746.0852661132812,748.5639547050198,720.3564664280642,725.264281942678,12461404
2025-01-30,690.90966796875,704.6416397539092,677.3760638985542,702.9561193253331,59390998
2025-01-31,709.9955444335938,710.887896543148,690.5130881803434,699.981666610129,19157717
2025-02-01,700.5269775390625,718.5718431010749,694.9251774719576,713.3665969109671,14087493
2025-02-03,681.58984375,694.0328491569122,680.152192173774,694.0328491569122,17806760
2025-02-04,704.4928588867188,707.2689780043103,687.8360836663117,690.3643339249243,16792005
2025-02-05,710.9374389648438,719.2658567123384,704.6415942435423,704.9390247670548,12907325
2025-02-06,703.6005859375,717.2333735423882,702.1133727442394,716.8367591515748,10016927
2025-02-07,700.7252807617188,709.8468670889677,697.1063711298389,704.939051463151,12259132
2025-02-10,690.06689453125,703.8484271193545,687.1420299299061,703.6996815999349,10981963
2025-02-11,671.9724731445312,691.0583751851542,669.3450390472816,690.0668997544725,11939990
2025-02-12,678.5162353515625,681.6889690598305,661.3637212759057,674.2033411253087,12312424
2025-02-13,678.0204467773438,687.2412166634488,673.5588073543347,678.5161844910115,8490769
2025-02-14,674.8477783203125,685.0599631869699,663.44581082995,680.1025860172471,9968127
2025-02-17,680.7470092773438,684.8120948686376,661.3636766314102,672.2203447446382,10313575
2025-02-18,676.5828857421875,682.085562504289,666.4202621625473,680.7470343092738,7810143
2025-02-19,675.1947631835938,685.0599557471772,669.2954723127186,675.9383697509766,9986815
2025-02-20,683.9197387695312,686.9437267247812,669.245914524412,674.2032916690373,8673335
2025-02-21,667.4613037109375,684.1180796338326,665.3791688987877,680.1521777229118,14577524
2025-02-24,662.553466796875,670.8322625651236,660.3226470433502,664.2885488273944,8861769
2025-02-25,655.9601440429688,666.7672508273788,654.3738075034498,662.0577423642858,10251257
2025-02-27,643.0214233398438,659.3312074157317,640.1461806991284,656.3567809161118,12281857
2025-02-28,615.3592529296875,639.5016555656409,613.1779948697479,639.5016555656409,20477619
2025-03-03,615.85498046875,621.506341942879,601.1315341936396,615.3592427594505,18362700
2025-03-04,613.921630859375,623.7868240131002,607.7744707649789,608.2206468350705,11878225
2025-03-05,635.3374633789062,636.1306316448256,613.3266960392026,613.7233104295921,12373061
2025-03-06,634.1973266601562,650.3583651786231,630.181802480363,647.6813692303816,16991501
2025-03-07,642.7735595703125,645.9462932980798,629.5869474202314,634.5443249589733,10123450
2025-03-10,642.6248168945312,648.672792743206,637.8656864724546,642.7735018984355,10309166
2025-03-11,642.525634765625,645.5992448810244,633.0074949256787,634.5442697259498,9534750
2025-03-12,662.60302734375,666.1723752522585,646.6898585652017,648.9206783149474,18732785
2025-03-13,649.9121704101562,666.1227701343511,644.0624409327859,664.9330479825593,14004345
2025-03-17,655.4148559570312,660.7688477713624,651.8455684240512,659.3807578891696,9174398
2025-03-18,655.4148559570312,655.4148559570312,655.4148559570312,655.4148559570312,0
2025-03-19,676.4341430664062,679.9043072301768,672.7656717045911,679.5573150197439,9338414
2025-03-20,684.1676025390625,686.7950366121185,673.2118112338832,679.1606637631958,9712600
2025-03-21,696.9577026367188,698.9902152731934,682.6804314805133,687.0925094813092,14823483
2025-03-24,707.417724609375,711.3836263591122,696.0653187477806,703.947560578355,11671359
2025-03-25,704.2449951171875,716.8863070164654,700.3286550140474,712.8708435749605,13617465
2025-03-26,702.2125244140625,711.7306650289789,700.9731800363462,704.2450370905449,9363180
2025-03-27,662.8508911132812,670.8322562758707,655.464387006778,662.3055917260593,34238666
2025-03-28,668.7006225585938,679.1111146777783,663.5944998370503,666.1227501058806,16013687
2025-04-01,666.1227416992188,676.0374959733151,660.074765797963,664.8338357465577,9594669
2025-04-02,666.17236328125,669.5929050908401,656.4558556895187,669.1963512291487,8025225
2025-04-03,648.3753662109375,663.297059252587,646.9377147418729,654.3737804285612,13473832
2025-04-04,608.6171875,644.4590496193915,604.8000311812751,644.4590496193915,26621179
2025-04-07,574.8079223632812,577.038742243087,531.1830002693022,555.7220189471655,49463598
2025-04-08,583.830322265625,601.4290123392776,579.2199975129937,586.160325992744,20987855
2025-04-09,577.9310913085938,589.8287972705629,576.0968253305398,582.9875921364859,17483412
2025-04-11,589.9774780273438,607.5761679690513,585.9620143971376,604.8000487009374,21055814
2025-04-15,616.8960571289062,622.9440333643926,607.4274783768517,608.7659460718796,19722072
2025-04-16,610.7984619140625,619.6721796293267,608.3693348669433,619.6721796293267,12318376
2025-04-17,616.2515869140625,621.655140509502,603.0649748244092,610.7984716464354,14342652
2025-04-21,624.6790771484375,630.3304991533739,614.9130684536163,619.2755239988504,12785568
2025-04-22,625.4722900390625,628.5459003737534,620.8619653093184,624.877428949696,10292748
2025-04-23,654.274658203125,655.8609946797028,627.9509372156591,630.52880963367,23390570
2025-04-24,662.652587890625,665.2800220195966,654.4729154887447,654.4729154887447,15172229
2025-04-25,649.664306640625,667.262996366487,645.9462735999499,662.6526111901056,13207043
2025-04-28,662.454345703125,663.8919366928257,646.9872923840232,648.7223744204224,10243493
2025-04-29,659.926025390625,677.0785988295858,655.960123650261,665.7261929948222,13754685
2025-04-30,638.758056640625,661.3141230567278,635.6348847770673,661.3141230567278,19485917
2025-05-02,643.5667114257812,655.7122860852922,630.1322307421106,635.5357842242122,11488717
2025-05-05,655.9105834960938,660.9671446898337,650.2591612277304,657.2986733566953,8868484
2025-05-06,642.6743774414062,657.5465086973095,639.9973817123722,655.9105500532173,12718175
2025-05-07,674.500732421875,676.6819905015551,635.6845050998219,636.527235021243,30390515
2025-05-08,677.0289916992188,698.494459552152,671.4271916753173,694.032819995041,29315465
2025-05-09,702.4603881835938,704.9390769210095,660.3226796475278,661.8098928899772,40183276
2025-05-12,714.655517578125,725.7600551145438,705.1373771268295,721.7941531740272,20133616
2025-05-13,701.6671752929688,719.8111635946559,697.2550975178261,714.6554792455518,16125700
2025-05-14,692.9917602539062,701.9646007452061,680.152141400016,684.1180430991416,31505402
2025-05-15,721.8932495117188,723.5787698763579,690.2156573587393,692.7934693176989,28634074
2025-05-16,724.4711303710938,735.6747909606493,719.365007548644,723.7770854464609,20631512
2025-05-19,723.2813720703125,731.8080371033051,721.7941588309629,725.7600608025616,10460217
2025-05-20,712.771728515625,731.461016628832,710.8879009459472,723.7770818557063,14472506
2025-05-21,720.6043701171875,723.2813660286276,711.8793979555238,712.8708734401415,8998596
2025-05-22,711.3341064453125,718.819734334374,704.5920851779763,718.819734334374,10046820
2025-05-23,712.1272583007812,715.6469841260622,708.9049630143523,712.6229960371548,7915166
2025-05-26,722.7855834960938,731.7088623046875,715.052087298284,715.8452555338542,13017400
2025-05-27,710.3425903320312,723.1325871854511,709.1032460333554,722.7855949877653,12223125
2025-05-28,711.829833984375,715.8452975811308,710.0947518918999,713.8623466183021,7568961
2025-05-29,718.2744140625,722.4881847966128,713.8623361320452,718.3239757328705,8838921
2025-05-30,713.3665771484375,722.3394177531703,706.4262490872296,718.2743926661204,14533919
2025-06-02,705.533935546875,712.8708783899344,701.3697868944558,710.8879274069304,9712446
2025-06-03,697.8499755859375,712.226369699715,696.3132007319193,708.904951127648,9161608
2025-06-04,709.1500244140625,715.4500122070312,698.4000244140625,701.7999877929688,11287991
2025-06-05,710.1500244140625,714.4500122070312,704.0,712.7999877929688,10203331
2025-06-06,711.0,715.9000244140625,701.2000122070312,710.0,11975812
2025-06-09,717.7999877929688,726.0,713.0999755859375,715.0,9900412
2025-06-10,732.25,734.75,715.3499755859375,721.0,19151889
2025-06-11,736.4000244140625,744.0,730.1500244140625,734.9500122070312,12626754
2025-06-12,715.3499755859375,737.7000122070312,711.25,737.0,12585149
2025-06-13,712.0499877929688,714.9500122070312,698.2999877929688,700.0,10516625
2025-06-16,686.6500244140625,714.0,672.9500122070312,711.0,31246328
2025-06-17,674.75,686.1500244140625,672.0,686.0999755859375,17112867
2025-06-18,670.25,679.3499755859375,668.0,671.8499755859375,12556088
2025-06-19,672.2999877929688,676.2999877929688,666.6500244140625,670.25,10895470
2025-06-20,676.2000122070312,678.7999877929688,670.0999755859375,673.4000244140625,11393470
2025-06-23,671.25,676.0,666.0999755859375,670.0,10265601
2025-06-24,673.6500244140625,686.5,672.0,678.0,15359947
2025-06-25,674.5,679.0,673.4500122070312,676.0,10452832
